name	Phylum	Class	Order	Family	in_uk	in_dataset	taxonium_link
Hirodaiidae	Euarthropoda	Copepoda	Cyclopoida	Hirodaiidae	False		
Leaniricolidae	Euarthropoda	Copepoda	Cyclopoida	Leaniricolidae	False		
Pholoicolidae	Euarthropoda	Copepoda	Cyclopoida	Pholoicolidae	False		
Praxillinicolidae	Euarthropoda	Copepoda	Cyclopoida	Praxillinicolidae	False		
Gastrodelphyidae	Euarthropoda	Copepoda	Cyclopoida	Gastrodelphyidae	False		
Serpulidicolidae	Euarthropoda	Copepoda	Cyclopoida	Serpulidicolidae	False		
Schminkepinellidae	Euarthropoda	Copepoda	Cyclopoida	Schminkepinellidae	False		
Giselinidae	Euarthropoda	Copepoda	Cyclopoida	Giselinidae	False		
Lernaeidae	Euarthropoda	Copepoda	Cyclopoida	Lernaeidae	False		
Ozmanidae	Euarthropoda	Copepoda	Cyclopoida	Ozmanidae	False		
Ascidicolidae	Euarthropoda	Copepoda	Cyclopoida	Ascidicolidae	False		
Halicyclopidae	Euarthropoda	Copepoda	Cyclopoida	Halicyclopidae	False		
Cyclopidae	Euarthropoda	Copepoda	Cyclopoida	Cyclopidae	False		
Euryteidae	Euarthropoda	Copepoda	Cyclopoida	Euryteidae	False		
Enterognathidae	Euarthropoda	Copepoda	Cyclopoida	Enterognathidae	False		
Fratiidae	Euarthropoda	Copepoda	Cyclopoida	Fratiidae	False		
Buproridae	Euarthropoda	Copepoda	Cyclopoida	Buproridae	False		
Botryllophilidae	Euarthropoda	Copepoda	Cyclopoida	Botryllophilidae	False		
Oithonidae	Euarthropoda	Copepoda	Cyclopoida	Oithonidae	False		
Cyclopettidae	Euarthropoda	Copepoda	Cyclopoida	Cyclopettidae	False		
Cyclopinidae	Euarthropoda	Copepoda	Cyclopoida	Cyclopinidae	False		
Notodelphyidae	Euarthropoda	Copepoda	Cyclopoida	Notodelphyidae	False		
Mantridae	Euarthropoda	Copepoda	Cyclopoida	Mantridae	False		
Archinotodelphyidae	Euarthropoda	Copepoda	Cyclopoida	Archinotodelphyidae	False		
Thaumatopsyllidae	Euarthropoda	Copepoda	Cyclopoida	Thaumatopsyllidae	False		
Speleoithonidae	Euarthropoda	Copepoda	Cyclopoida	Speleoithonidae	False		
Psammocyclopinidae	Euarthropoda	Copepoda	Cyclopoida	Psammocyclopinidae	False		
Hemicyclopinidae	Euarthropoda	Copepoda	Cyclopoida	Hemicyclopinidae	False		
Smirnovipinidae	Euarthropoda	Copepoda	Cyclopoida	Smirnovipinidae	False		
Pterinopsyllidae	Euarthropoda	Copepoda	Cyclopoida	Pterinopsyllidae	False		
Cucumaricolidae	Euarthropoda	Copepoda	Cyclopoida	Cucumaricolidae	False		
Chordeumiidae	Euarthropoda	Copepoda	Cyclopoida	Chordeumiidae	False		
Cyclopicinidae	Euarthropoda	Copepoda	Cyclopoida	Cyclopicinidae	False		
Canthocamptidae	Euarthropoda	Copepoda	Harpacticoida	Canthocamptidae	False		
Dactylopusiidae	Euarthropoda	Copepoda	Harpacticoida	Dactylopusiidae	False		
Harpacticidae	Euarthropoda	Copepoda	Harpacticoida	Harpacticidae	False		
Cancrinocolidae	Euarthropoda	Copepoda	Harpacticoida	Cancrinocolidae	False		
Ameiridae	Euarthropoda	Copepoda	Harpacticoida	Ameiridae	False		
Argestidae	Euarthropoda	Copepoda	Harpacticoida	Argestidae	False		
Laophontopsidae	Euarthropoda	Copepoda	Harpacticoida	Laophontopsidae	False		
Cristacoxidae	Euarthropoda	Copepoda	Harpacticoida	Cristacoxidae	False		
Orthopsyllidae	Euarthropoda	Copepoda	Harpacticoida	Orthopsyllidae	False		
Adenopleurellidae	Euarthropoda	Copepoda	Harpacticoida	Adenopleurellidae	False		
Laophontidae	Euarthropoda	Copepoda	Harpacticoida	Laophontidae	False		
Parastenheliidae	Euarthropoda	Copepoda	Harpacticoida	Parastenheliidae	False		
Thalestridae	Euarthropoda	Copepoda	Harpacticoida	Thalestridae	False		
Parastenocarididae	Euarthropoda	Copepoda	Harpacticoida	Parastenocarididae	False		
Cylindropsyllidae	Euarthropoda	Copepoda	Harpacticoida	Cylindropsyllidae	False		
Balaenophilidae	Euarthropoda	Copepoda	Harpacticoida	Balaenophilidae	False		
Darcythompsoniidae	Euarthropoda	Copepoda	Harpacticoida	Darcythompsoniidae	False		
Latiremidae	Euarthropoda	Copepoda	Harpacticoida	Latiremidae	False		
Leptastacidae	Euarthropoda	Copepoda	Harpacticoida	Leptastacidae	False		
Leptopontiidae	Euarthropoda	Copepoda	Harpacticoida	Leptopontiidae	False		
Louriniidae	Euarthropoda	Copepoda	Harpacticoida	Louriniidae	False		
Metidae	Euarthropoda	Copepoda	Harpacticoida	Metidae	False		
Normanellidae	Euarthropoda	Copepoda	Harpacticoida	Normanellidae	False		
Nannopodidae	Euarthropoda	Copepoda	Harpacticoida	Nannopodidae	False		
Cletopsyllidae	Euarthropoda	Copepoda	Harpacticoida	Cletopsyllidae	False		
Pseudotachidiidae	Euarthropoda	Copepoda	Harpacticoida	Pseudotachidiidae	False		
Rhizotrichidae	Euarthropoda	Copepoda	Harpacticoida	Rhizotrichidae	False		
Tetragonicipitidae	Euarthropoda	Copepoda	Harpacticoida	Tetragonicipitidae	False		
Thompsonulidae	Euarthropoda	Copepoda	Harpacticoida	Thompsonulidae	False		
Phyllognathopodidae	Euarthropoda	Copepoda	Harpacticoida	Phyllognathopodidae	False		
Ancorabolidae	Euarthropoda	Copepoda	Harpacticoida	Ancorabolidae	False		
Cletodidae	Euarthropoda	Copepoda	Harpacticoida	Cletodidae	False		
Peltidiidae	Euarthropoda	Copepoda	Harpacticoida	Peltidiidae	False		
Tegastidae	Euarthropoda	Copepoda	Harpacticoida	Tegastidae	False		
Tisbidae	Euarthropoda	Copepoda	Harpacticoida	Tisbidae	False		
Porcellidiidae	Euarthropoda	Copepoda	Harpacticoida	Porcellidiidae	False		
Rotundiclipeidae	Euarthropoda	Copepoda	Harpacticoida	Rotundiclipeidae	False		
Superornatiremidae	Euarthropoda	Copepoda	Harpacticoida	Superornatiremidae	False		
Novocriniidae	Euarthropoda	Copepoda	Harpacticoida	Novocriniidae	False		
Tachidiidae	Euarthropoda	Copepoda	Harpacticoida	Tachidiidae	False		
Paramesochridae	Euarthropoda	Copepoda	Harpacticoida	Paramesochridae	False		
Idyanthidae	Euarthropoda	Copepoda	Harpacticoida	Idyanthidae	False		
Zosimeidae	Euarthropoda	Copepoda	Harpacticoida	Zosimeidae	False		
Ectinosomatidae	Euarthropoda	Copepoda	Harpacticoida	Ectinosomatidae	False		
Chappuisiidae	Euarthropoda	Copepoda	Harpacticoida	Chappuisiidae	False		
Miraciidae	Euarthropoda	Copepoda	Harpacticoida	Miraciidae	False		
Neobradyidae	Euarthropoda	Copepoda	Harpacticoida	Neobradyidae	False		
Hamondiidae	Euarthropoda	Copepoda	Harpacticoida	Hamondiidae	False		
Parameiropsidae	Euarthropoda	Copepoda	Harpacticoida	Parameiropsidae	False		
Protolatiremidae	Euarthropoda	Copepoda	Harpacticoida	Protolatiremidae	False		
Aegisthidae	Euarthropoda	Copepoda	Harpacticoida	Aegisthidae	False		
Rometidae	Euarthropoda	Copepoda	Harpacticoida	Rometidae	False		
Canuellidae	Euarthropoda	Copepoda	Canuelloida	Canuellidae	False		
Longipediidae	Euarthropoda	Copepoda	Canuelloida	Longipediidae	False		
Gelyellidae	Euarthropoda	Copepoda	Gelyelloida	Gelyellidae	False		
Caligidae	Euarthropoda	Copepoda	Siphonostomatoida	Caligidae	False		
Dissonidae	Euarthropoda	Copepoda	Siphonostomatoida	Dissonidae	False		
Pandaridae	Euarthropoda	Copepoda	Siphonostomatoida	Pandaridae	False		
Pseudocycnidae	Euarthropoda	Copepoda	Siphonostomatoida	Pseudocycnidae	False		
Monstrillidae	Euarthropoda	Copepoda	Monstrilloida	Monstrillidae	False		
Hyponeoidae	Euarthropoda	Copepoda	Siphonostomatoida	Hyponeoidae	False		
Kroyeriidae	Euarthropoda	Copepoda	Siphonostomatoida	Kroyeriidae	False		
Lernaeopodidae	Euarthropoda	Copepoda	Siphonostomatoida	Lernaeopodidae	False		
Tanypleuridae	Euarthropoda	Copepoda	Siphonostomatoida	Tanypleuridae	False		
Sphyriidae	Euarthropoda	Copepoda	Siphonostomatoida	Sphyriidae	False		
Entomolepidae	Euarthropoda	Copepoda	Siphonostomatoida	Entomolepidae	False		
Pontoeciellidae	Euarthropoda	Copepoda	Siphonostomatoida	Pontoeciellidae	False		
Asterocheridae	Euarthropoda	Copepoda	Siphonostomatoida	Asterocheridae	False		
Coralliomyzontidae	Euarthropoda	Copepoda	Siphonostomatoida	Coralliomyzontidae	False		
Ecbathyriontidae	Euarthropoda	Copepoda	Siphonostomatoida	Ecbathyriontidae	False		
Pennellidae	Euarthropoda	Copepoda	Siphonostomatoida	Pennellidae	False		
Dichelesthiidae	Euarthropoda	Copepoda	Siphonostomatoida	Dichelesthiidae	False		
Hatschekiidae	Euarthropoda	Copepoda	Siphonostomatoida	Hatschekiidae	False		
Dinopontiidae	Euarthropoda	Copepoda	Siphonostomatoida	Dinopontiidae	False		
Lernanthropidae	Euarthropoda	Copepoda	Siphonostomatoida	Lernanthropidae	False		
Eudactylinidae	Euarthropoda	Copepoda	Siphonostomatoida	Eudactylinidae	False		
Archidactylinidae	Euarthropoda	Copepoda	Siphonostomatoida	Archidactylinidae	False		
Nicothoidae	Euarthropoda	Copepoda	Siphonostomatoida	Nicothoidae	False		
Dirivutidae	Euarthropoda	Copepoda	Siphonostomatoida	Dirivutidae	False		
Megapontiidae	Euarthropoda	Copepoda	Siphonostomatoida	Megapontiidae	False		
Nanaspididae	Euarthropoda	Copepoda	Siphonostomatoida	Nanaspididae	False		
Dichelinidae	Euarthropoda	Copepoda	Siphonostomatoida	Dichelinidae	False		
Stellicomitidae	Euarthropoda	Copepoda	Siphonostomatoida	Stellicomitidae	False		
Micropontiidae	Euarthropoda	Copepoda	Siphonostomatoida	Micropontiidae	False		
Cancerillidae	Euarthropoda	Copepoda	Siphonostomatoida	Cancerillidae	False		
Codobidae	Euarthropoda	Copepoda	Siphonostomatoida	Codobidae	False		
Calverocheridae	Euarthropoda	Copepoda	Siphonostomatoida	Calverocheridae	False		
Brychiopontiidae	Euarthropoda	Copepoda	Siphonostomatoida	Brychiopontiidae	False		
Artotrogidae	Euarthropoda	Copepoda	Siphonostomatoida	Artotrogidae	False		
Sponginticolidae	Euarthropoda	Copepoda	Siphonostomatoida	Sponginticolidae	False		
Spongiocnizontidae	Euarthropoda	Copepoda	Siphonostomatoida	Spongiocnizontidae	False		
Trebiidae	Euarthropoda	Copepoda	Siphonostomatoida	Trebiidae	False		
Pseudohatschekiidae	Euarthropoda	Copepoda	Siphonostomatoida	Pseudohatschekiidae	False		
Mormonillidae	Euarthropoda	Copepoda	Mormonilloida	Mormonillidae	False		
Palpophriidae	Euarthropoda	Copepoda	Misophrioida	Palpophriidae	False		
Misophriidae	Euarthropoda	Copepoda	Misophrioida	Misophriidae	False		
Speleophriidae	Euarthropoda	Copepoda	Misophrioida	Speleophriidae	False		
Paracalanidae	Euarthropoda	Copepoda	Calanoida	Paracalanidae	False		
Calocalanidae	Euarthropoda	Copepoda	Calanoida	Calocalanidae	False		
Mecynoceridae	Euarthropoda	Copepoda	Calanoida	Mecynoceridae	False		
Calanidae	Euarthropoda	Copepoda	Calanoida	Calanidae	False		
Megacalanidae	Euarthropoda	Copepoda	Calanoida	Megacalanidae	False		
Fosshageniidae	Euarthropoda	Copepoda	Calanoida	Fosshageniidae	False		
Bathypontiidae	Euarthropoda	Copepoda	Calanoida	Bathypontiidae	False		
Eucalanidae	Euarthropoda	Copepoda	Calanoida	Eucalanidae	False		
Rhincalanidae	Euarthropoda	Copepoda	Calanoida	Rhincalanidae	False		
Scolecitrichidae	Euarthropoda	Copepoda	Calanoida	Scolecitrichidae	False		
Phaennidae	Euarthropoda	Copepoda	Calanoida	Phaennidae	False		
Diaxidae	Euarthropoda	Copepoda	Calanoida	Diaxidae	False		
Tharybidae	Euarthropoda	Copepoda	Calanoida	Tharybidae	False		
Pseudocyclopidiidae	Euarthropoda	Copepoda	Calanoida	Pseudocyclopidiidae	False		
Mesaiokeratidae	Euarthropoda	Copepoda	Calanoida	Mesaiokeratidae	False		
Stephidae	Euarthropoda	Copepoda	Calanoida	Stephidae	False		
Clausocalanidae	Euarthropoda	Copepoda	Calanoida	Clausocalanidae	False		
Euchaetidae	Euarthropoda	Copepoda	Calanoida	Euchaetidae	False		
Aetideidae	Euarthropoda	Copepoda	Calanoida	Aetideidae	False		
Arctokonstantinidae	Euarthropoda	Copepoda	Calanoida	Arctokonstantinidae	False		
Spinocalanidae	Euarthropoda	Copepoda	Calanoida	Spinocalanidae	False		
Candaciidae	Euarthropoda	Copepoda	Calanoida	Candaciidae	False		
Sulcanidae	Euarthropoda	Copepoda	Calanoida	Sulcanidae	False		
Acartiidae	Euarthropoda	Copepoda	Calanoida	Acartiidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FAcartiidae%2FAcartiidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FAcartiidae%2Facartiidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Tortanidae	Euarthropoda	Copepoda	Calanoida	Tortanidae	False		
Parapontellidae	Euarthropoda	Copepoda	Calanoida	Parapontellidae	False		
Pontellidae	Euarthropoda	Copepoda	Calanoida	Pontellidae	False		
Temoridae	Euarthropoda	Copepoda	Calanoida	Temoridae	False		
Centropagidae	Euarthropoda	Copepoda	Calanoida	Centropagidae	False		
Pseudodiaptomidae	Euarthropoda	Copepoda	Calanoida	Pseudodiaptomidae	False		
Diaptomidae	Euarthropoda	Copepoda	Calanoida	Diaptomidae	False		
Hyperbionychidae	Euarthropoda	Copepoda	Calanoida	Hyperbionychidae	False		
Arietellidae	Euarthropoda	Copepoda	Calanoida	Arietellidae	False		
Nullosetigeridae	Euarthropoda	Copepoda	Calanoida	Nullosetigeridae	False		
Lucicutiidae	Euarthropoda	Copepoda	Calanoida	Lucicutiidae	False		
Heterorhabdidae	Euarthropoda	Copepoda	Calanoida	Heterorhabdidae	False		
Augaptilidae	Euarthropoda	Copepoda	Calanoida	Augaptilidae	False		
Metridinidae	Euarthropoda	Copepoda	Calanoida	Metridinidae	False		
Pseudocyclopidae	Euarthropoda	Copepoda	Calanoida	Pseudocyclopidae	False		
Ridgeweyiidae	Euarthropoda	Copepoda	Calanoida	Ridgeweyiidae	False		
Epacteriscidae	Euarthropoda	Copepoda	Calanoida	Epacteriscidae	False		
Platycopiidae	Euarthropoda	Copepoda	Platycopoida	Platycopiidae	False		
Acantholeberidae	Euarthropoda	Branchiopoda	Anomopoda	Acantholeberidae	False		
Ophryoxidae	Euarthropoda	Branchiopoda	Anomopoda	Ophryoxidae	False		
Macrothricidae	Euarthropoda	Branchiopoda	Anomopoda	Macrothricidae	False		
Chydoridae	Euarthropoda	Branchiopoda	Anomopoda	Chydoridae	False		
Eurycercidae	Euarthropoda	Branchiopoda	Anomopoda	Eurycercidae	False		
Bosminidae	Euarthropoda	Branchiopoda	Anomopoda	Bosminidae	False		
Ilyocryptidae	Euarthropoda	Branchiopoda	Anomopoda	Ilyocryptidae	False		
Dumontiidae	Euarthropoda	Branchiopoda	Anomopoda	Dumontiidae	False		
Daphniidae	Euarthropoda	Branchiopoda	Anomopoda	Daphniidae	False		
Moinidae	Euarthropoda	Branchiopoda	Anomopoda	Moinidae	False		
Gondwanothricidae	Euarthropoda	Branchiopoda	Anomopoda	Gondwanothricidae	False		
Holopediidae	Euarthropoda	Branchiopoda	Ctenopoda	Holopediidae	False		
Pseudopenilidae	Euarthropoda	Branchiopoda	Ctenopoda	Pseudopenilidae	False		
Sididae	Euarthropoda	Branchiopoda	Ctenopoda	Sididae	False		
Cercopagididae	Euarthropoda	Branchiopoda	Onychopoda	Cercopagididae	False		
Podonidae	Euarthropoda	Branchiopoda	Onychopoda	Podonidae	False		
Polyphemidae	Euarthropoda	Branchiopoda	Onychopoda	Polyphemidae	False		
Leptodoridae	Euarthropoda	Branchiopoda	Haplopoda	Leptodoridae	False		
Cyclestheriidae	Euarthropoda	Branchiopoda	Cyclestherida	Cyclestheriidae	False		
Leptestheriidae	Euarthropoda	Branchiopoda	Spinicaudata	Leptestheriidae	False		
Limnadiidae	Euarthropoda	Branchiopoda	Spinicaudata	Limnadiidae	False		
Eocyzicidae	Euarthropoda	Branchiopoda	Spinicaudata	Eocyzicidae	False		
Cyzicidae	Euarthropoda	Branchiopoda	Spinicaudata	Cyzicidae	False		
Lynceidae	Euarthropoda	Branchiopoda	Laevicaudata	Lynceidae	False		
Triopsidae	Euarthropoda	Branchiopoda	Notostraca	Triopsidae	False		
Chirocephalidae	Euarthropoda	Branchiopoda	Anostraca	Chirocephalidae	False		
Branchinectidae	Euarthropoda	Branchiopoda	Anostraca	Branchinectidae	False		
Thamnocephalidae	Euarthropoda	Branchiopoda	Anostraca	Thamnocephalidae	False		
Branchipodidae	Euarthropoda	Branchiopoda	Anostraca	Branchipodidae	False		
Streptocephalidae	Euarthropoda	Branchiopoda	Anostraca	Streptocephalidae	False		
Tanymastigidae	Euarthropoda	Branchiopoda	Anostraca	Tanymastigidae	False		
Artemiidae	Euarthropoda	Branchiopoda	Anostraca	Artemiidae	False		
Parartemiidae	Euarthropoda	Branchiopoda	Anostraca	Parartemiidae	False		
Hutchinsoniellidae	Euarthropoda	Cephalocarida	Brachypoda	Hutchinsoniellidae	False		
Agnaridae	Euarthropoda	Malacostraca	Isopoda	Agnaridae	False		
Porcellionidae	Euarthropoda	Malacostraca	Isopoda	Porcellionidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FPorcellionidae%2FPorcellionidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FPorcellionidae%2Fporcellionidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Trachelipodidae	Euarthropoda	Malacostraca	Isopoda	Trachelipodidae	False		
Cylisticidae	Euarthropoda	Malacostraca	Isopoda	Cylisticidae	False		
Armadillididae	Euarthropoda	Malacostraca	Isopoda	Armadillididae	False		
Platyarthridae	Euarthropoda	Malacostraca	Isopoda	Platyarthridae	False		
Oniscidae	Euarthropoda	Malacostraca	Isopoda	Oniscidae	False		
Philosciidae	Euarthropoda	Malacostraca	Isopoda	Philosciidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FPhilosciidae%2FPhilosciidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FPhilosciidae%2Fphilosciidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Balloniscidae	Euarthropoda	Malacostraca	Isopoda	Balloniscidae	False		
Paraplatyarthridae	Euarthropoda	Malacostraca	Isopoda	Paraplatyarthridae	False		
Stenoniscidae	Euarthropoda	Malacostraca	Isopoda	Stenoniscidae	False		
Armadillidae	Euarthropoda	Malacostraca	Isopoda	Armadillidae	False		
Eubelidae	Euarthropoda	Malacostraca	Isopoda	Eubelidae	False		
Tendosphaeridae	Euarthropoda	Malacostraca	Isopoda	Tendosphaeridae	False		
Bathytropidae	Euarthropoda	Malacostraca	Isopoda	Bathytropidae	False		
Pudeoniscidae	Euarthropoda	Malacostraca	Isopoda	Pudeoniscidae	False		
Spelaeoniscidae	Euarthropoda	Malacostraca	Isopoda	Spelaeoniscidae	False		
Dubioniscidae	Euarthropoda	Malacostraca	Isopoda	Dubioniscidae	False		
Rhyscotidae	Euarthropoda	Malacostraca	Isopoda	Rhyscotidae	False		
Halophilosciidae	Euarthropoda	Malacostraca	Isopoda	Halophilosciidae	False		
Scleropactidae	Euarthropoda	Malacostraca	Isopoda	Scleropactidae	False		
Berytoniscidae	Euarthropoda	Malacostraca	Isopoda	Berytoniscidae	False		
Hekelidae	Euarthropoda	Malacostraca	Isopoda	Hekelidae	False		
Delatorreiidae	Euarthropoda	Malacostraca	Isopoda	Delatorreiidae	False		
Bisilvestriidae	Euarthropoda	Malacostraca	Isopoda	Bisilvestriidae	False		
Alloniscidae	Euarthropoda	Malacostraca	Isopoda	Alloniscidae	False		
Scyphacidae	Euarthropoda	Malacostraca	Isopoda	Scyphacidae	False		
Detonidae	Euarthropoda	Malacostraca	Isopoda	Detonidae	False		
Olibrinidae	Euarthropoda	Malacostraca	Isopoda	Olibrinidae	False		
Trichoniscidae	Euarthropoda	Malacostraca	Isopoda	Trichoniscidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FTrichoniscidae%2FTrichoniscidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FTrichoniscidae%2Ftrichoniscidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Schoebliidae	Euarthropoda	Malacostraca	Isopoda	Schoebliidae	False		
Titanidae	Euarthropoda	Malacostraca	Isopoda	Titanidae	False		
Turanoniscidae	Euarthropoda	Malacostraca	Isopoda	Turanoniscidae	False		
Styloniscidae	Euarthropoda	Malacostraca	Isopoda	Styloniscidae	False		
Mesoniscidae	Euarthropoda	Malacostraca	Isopoda	Mesoniscidae	False		
Ligiidae	Euarthropoda	Malacostraca	Isopoda	Ligiidae	False		
Tylidae	Euarthropoda	Malacostraca	Isopoda	Tylidae	False		
Calabozoidae	Euarthropoda	Malacostraca	Isopoda	Calabozoidae	False		
Brasileirinidae	Euarthropoda	Malacostraca	Isopoda	Brasileirinidae	False		
Austrarcturellidae	Euarthropoda	Malacostraca	Isopoda	Austrarcturellidae	False		
Holidoteidae	Euarthropoda	Malacostraca	Isopoda	Holidoteidae	False		
Antarcturidae	Euarthropoda	Malacostraca	Isopoda	Antarcturidae	False		
Arcturididae	Euarthropoda	Malacostraca	Isopoda	Arcturididae	False		
Pseudidotheidae	Euarthropoda	Malacostraca	Isopoda	Pseudidotheidae	False		
Xenarcturidae	Euarthropoda	Malacostraca	Isopoda	Xenarcturidae	False		
Rectarcturidae	Euarthropoda	Malacostraca	Isopoda	Rectarcturidae	False		
Arcturidae	Euarthropoda	Malacostraca	Isopoda	Arcturidae	False		
Thermoarcturidae	Euarthropoda	Malacostraca	Isopoda	Thermoarcturidae	False		
Chaetiliidae	Euarthropoda	Malacostraca	Isopoda	Chaetiliidae	False		
Idoteidae	Euarthropoda	Malacostraca	Isopoda	Idoteidae	False		
Holognathidae	Euarthropoda	Malacostraca	Isopoda	Holognathidae	False		
Sphaeromatidae	Euarthropoda	Malacostraca	Isopoda	Sphaeromatidae	False		
Plakarthriidae	Euarthropoda	Malacostraca	Isopoda	Plakarthriidae	False		
Ancinidae	Euarthropoda	Malacostraca	Isopoda	Ancinidae	False		
Tecticipitidae	Euarthropoda	Malacostraca	Isopoda	Tecticipitidae	False		
Serolidae	Euarthropoda	Malacostraca	Isopoda	Serolidae	False		
Basserolidae	Euarthropoda	Malacostraca	Isopoda	Basserolidae	False		
Bathynataliidae	Euarthropoda	Malacostraca	Isopoda	Bathynataliidae	False		
Cymothoidae	Euarthropoda	Malacostraca	Isopoda	Cymothoidae	False		
Corallinidae	Euarthropoda	Malacostraca	Isopoda	Corallinidae	False		
Aegidae	Euarthropoda	Malacostraca	Isopoda	Aegidae	False		
Tridentellidae	Euarthropoda	Malacostraca	Isopoda	Tridentellidae	False		
Protognathiidae	Euarthropoda	Malacostraca	Isopoda	Protognathiidae	False		
Anuropidae	Euarthropoda	Malacostraca	Isopoda	Anuropidae	False		
Cirolanidae	Euarthropoda	Malacostraca	Isopoda	Cirolanidae	False		
Barybrotidae	Euarthropoda	Malacostraca	Isopoda	Barybrotidae	False		
Limnoriidae	Euarthropoda	Malacostraca	Isopoda	Limnoriidae	False		
Hadromastacidae	Euarthropoda	Malacostraca	Isopoda	Hadromastacidae	False		
Keuphyllidae	Euarthropoda	Malacostraca	Isopoda	Keuphyllidae	False		
Phoratopodidae	Euarthropoda	Malacostraca	Isopoda	Phoratopodidae	False		
Tanisopidae	Euarthropoda	Malacostraca	Isopoda	Tanisopidae	False		
Paranthuridae	Euarthropoda	Malacostraca	Isopoda	Paranthuridae	False		
